,rank,feature,score,ngram,label
3220,3220,แมลงเม่า เพราะ,0.000616334776470547,2,neg
3221,3221,รายได้,0.000616334776470547,1,neg
3222,3222,ตามคำแนะนำ อย่าง,0.000616334776470547,2,neg
3223,3223,การซื้อขาย หุ้น,0.000616334776470547,2,neg
3224,3224,แมลงเม่า,0.000616334776470547,1,neg
3225,3225,ก็ ทำ,0.000616334776470547,2,neg
3226,3226,โค้ช ถ้า,0.000616334776470547,2,neg
3227,3227,กราฟ การพิจารณา,0.000616334776470547,2,neg
3228,3228,เพราะ สอน,0.000616334776470547,2,neg
3229,3229,เคร่งครัด,0.000616334776470547,1,neg
3230,3230,ลงทุน หุ้น,0.000616334776470547,2,neg
3231,3231,ลงทุน,0.000616334776470547,1,neg
3232,3232,เคร่งครัด สม่ำเสมอ,0.000616334776470547,2,neg
3233,3233,ถ้า ปฏิบัติ,0.000616334776470547,2,neg
3234,3234,สม่ำเสมอ ก็,0.000616334776470547,2,neg
3235,3235,การซื้อขาย,0.000616334776470547,1,neg
3236,3236,ขาดทุน,0.000616334776470547,1,neg
3237,3237,สามารถ ลงทุน,0.000616334776470547,2,neg
3238,3238,ตามคำแนะนำ,0.000616334776470547,1,neg
3239,3239,เลือก หุ้น,0.000616334776470547,2,neg
3240,3240,มากกว่า ขาดทุน,0.000616334776470547,2,neg
3241,3241,เข้า ออกจาก,0.000616334776470547,2,neg
3242,3242,อาจารย์ สอน,0.0006123993925605211,2,neg
3243,3243,บอก ภาพรวม,0.0006111226210142249,2,neg
3244,3244,", automate",0.0006111226210142249,2,neg
3245,3245,มาก เช่น,0.0006111226210142249,2,neg
3246,3246,บท ผ่าน,0.0006111226210142249,2,neg
3247,3247,ผ่าน เเค่,0.0006111226210142249,2,neg
3248,3248,commnon mistake,0.0006111226210142249,2,neg
3249,3249,บท น่าจะ,0.0006111226210142249,2,neg
3250,3250,น่าจะ เเนะ,0.0006111226210142249,2,neg
3251,3251,mistake ทั้ง,0.0006111226210142249,2,neg
3252,3252,ว่า บท,0.0006111226210142249,2,neg
3253,3253,นำ ลึก,0.0006111226210142249,2,neg
3254,3254,mistake,0.0006111226210142249,1,neg
3255,3255,ผ่าน คือ,0.0006111226210142249,2,neg
3256,3256,design มหาลัย,0.0006111226210142249,2,neg
3257,3257,ลึก ว่า,0.0006111226210142249,2,neg
3258,3258,บท commnon,0.0006111226210142249,2,neg
3259,3259,sense มาก,0.0006111226210142249,2,neg
3260,3260,เละ บท,0.0006111226210142249,2,neg
3261,3261,มหาลัย,0.0006111226210142249,1,neg
3262,3262,automate testing,0.0006111226210142249,2,neg
3263,3263,มหาลัย ไม่ค่อย,0.0006111226210142249,2,neg
3264,3264,เช่น clean,0.0006111226210142249,2,neg
3265,3265,คอร์ส ผ่าน,0.0006111226210142249,2,neg
3266,3266,คือ system,0.0006111226210142249,2,neg
3267,3267,commnon,0.0006111226210142249,1,neg
3268,3268,หัวข้อ บาง,0.0006111226210142249,2,neg
3269,3269,หัวข้อ มัน,0.0006111226210142249,2,neg
3270,3270,ทั้ง บท,0.0006111226210142249,2,neg
3271,3271,สอน บอก,0.0006111226210142249,2,neg
3272,3272,automate,0.0006111226210142249,1,neg
3273,3273,นศ.,0.0006111226210142249,1,neg
3274,3274,testing เ,0.0006111226210142249,2,neg
3275,3275,"code ,",0.0006111226210142249,2,neg
3276,3276,system design,0.0006111226210142249,2,neg
3277,3277,เเค่,0.0006111226210142249,1,neg
3278,3278,นศ. เรียน,0.0006111226210142249,2,neg
3279,3279,clean code,0.0006111226210142249,2,neg
3280,3280,เเค่ บาง,0.0006111226210142249,2,neg
3281,3281,"testing ,",0.0006111226210142249,2,neg
3282,3282,", testing",0.0006111226210142249,2,neg
3283,3283,system,0.0006111226210142249,1,neg
3284,3284,บ รู้สึก,0.0006076359763138189,2,neg
3285,3285,เอ บ,0.0006076359763138189,2,neg
3286,3286,เลย สำหรับ,0.0006075506345292652,2,neg
3287,3287,เดียว,0.0006069457709785317,1,neg
3288,3288,ไม่ค่อย เข้าใจ,0.0006019176892129073,2,neg
3289,3289,เอา ใช้,0.0006007884583714324,2,neg
3290,3290,สามารถ เอา,0.0005998340111035915,2,neg
3291,3291,คุย,0.0005989208673361269,1,neg
3292,3292,มาก เพราะ,0.0005975372489564166,2,neg
3293,3293,โดยรวม ถือว่า,0.0005975372489564166,2,neg
3294,3294,ช่วง,0.0005955142094820191,1,neg
3295,3295,เรียน เลย,0.000595384171894925,2,neg
3296,3296,นี่,0.000595384171894925,1,neg
3297,3297,4,0.000595384171894925,1,neg
3298,3298,ทำ ux,0.0005951167347644313,2,neg
3299,3299,ใช้ tool,0.0005941292177289633,2,neg
3300,3300,การเขียน สูตร,0.0005941292177289633,2,neg
3301,3301,อยาก เอก,0.0005941292177289633,2,neg
3302,3302,เลย ไม่ต้อง,0.0005941292177289633,2,neg
3303,3303,เอก สารประกอบ,0.0005941292177289633,2,neg
3304,3304,เผื่อ เวลา,0.0005941292177289633,2,neg
3305,3305,เนื่องจาก tool,0.0005941292177289633,2,neg
3306,3306,พื้นฐาน ทำ,0.0005941292177289633,2,neg
3307,3307,ขึ้น โดยรวม,0.0005941292177289633,2,neg
3308,3308,เริ่ม ศึกษา,0.0005941292177289633,2,neg
3309,3309,เป็นตัว แรก,0.0005941292177289633,2,neg
3310,3310,ย้อน ดู,0.0005941292177289633,2,neg
3311,3311,ส่วน ผู้,0.0005941292177289633,2,neg
3312,3312,ไม่ต้อง ย้อน,0.0005941292177289633,2,neg
3313,3313,ดู วีดีโอ,0.0005941292177289633,2,neg
3314,3314,มาก ส่วน,0.0005941292177289633,2,neg
3315,3315,เอก,0.0005941292177289633,1,neg
3316,3316,ศึกษา ใช้,0.0005941292177289633,2,neg
3317,3317,แรก อาจจะ,0.0005941292177289633,2,neg
3318,3318,tool ไม่,0.0005941292177289633,2,neg
3319,3319,tool เป็นตัว,0.0005941292177289633,2,neg
3320,3320,การสอน pdf,0.0005941292177289633,2,neg
3321,3321,dashboard แล้ว,0.0005941292177289633,2,neg
3322,3322,อ่าน เลย,0.0005941292177289633,2,neg
3323,3323,สารประกอบ การสอน,0.0005941292177289633,2,neg
3324,3324,ลืม บาง,0.0005941292177289633,2,neg
3325,3325,ทำความเข้าใจ ส่วน,0.0005941292177289633,2,neg
3326,3326,รวดเร็ว เนื่องจาก,0.0005941292177289633,2,neg
3327,3327,ด้วย เผื่อ,0.0005941292177289633,2,neg
3328,3328,สารประกอบ,0.0005941292177289633,1,neg
3329,3329,วีดีโอ,0.0005941292177289633,1,neg
3330,3330,เวลา ลืม,0.0005941292177289633,2,neg
3331,3331,วีดีโอ ใหม่,0.0005941292177289633,2,neg
3332,3332,เข้าใจ รวดเร็ว,0.0005941292177289633,2,neg
3333,3333,ซับซ้อน มาก,0.0005941292177289633,2,neg
3334,3334,เผื่อ,0.0005941292177289633,1,neg
3335,3335,สูตร ละเอียด,0.0005941292177289633,2,neg
3336,3336,ติด,0.0005906428242081507,1,neg
3337,3337,อธิบาย ไม่,0.0005878465233690611,2,neg
3338,3338,ผม คิด,0.0005878465233690611,2,neg
3339,3339,ว่า ไม่,0.0005878465233690611,2,neg
3340,3340,คอร์ส ไม่,0.0005878465233690611,2,neg
3341,3341,ที่จริง,0.0005878465233690611,1,neg
3342,3342,สถานการณ์,0.0005844218256950769,1,neg
3343,3343,ค่อย,0.0005841651151756083,1,neg
3344,3344,สม่ำเสมอ,0.0005811277277925238,1,neg
3345,3345,ประสบการณ์ ของ,0.0005811277277925238,2,neg
3346,3346,การวางแผน,0.0005811277277925238,1,neg
3347,3347,นิดหนึ่ง ก็,0.0005804027038600058,2,neg
3348,3348,นิดหน่อย สำหรับ,0.0005804027038600058,2,neg
3349,3349,ก๊อ,0.0005804027038600058,1,neg
3350,3350,ช่วง deployment,0.0005804027038600058,2,neg
3351,3351,ป หรือ,0.0005804027038600058,2,neg
3352,3352,ก๊อ ป,0.0005804027038600058,2,neg
3353,3353,ยับ อีกแล้ว,0.0005804027038600058,2,neg
3354,3354,โค้ด ออกมา,0.0005804027038600058,2,neg
3355,3355,ดีขึ้น กว่า,0.0005804027038600058,2,neg
3356,3356,เลย มาถึง,0.0005804027038600058,2,neg
3357,3357,สำคัญ คอร์ส,0.0005804027038600058,2,neg
3358,3358,ก็ พ่น,0.0005804027038600058,2,neg
3359,3359,คอร์ส ค่อนข้าง,0.0005804027038600058,2,neg
3360,3360,น่าจะ เกริ่น,0.0005804027038600058,2,neg
3361,3361,ค่อนข้าง อธิบาย,0.0005804027038600058,2,neg
3362,3362,ติดตั้ง หรือ,0.0005804027038600058,2,neg
3363,3363,ใส่ ยับ,0.0005804027038600058,2,neg
3364,3364,พ่น โค้ด,0.0005804027038600058,2,neg
3365,3365,หรือ ตั้งค่า,0.0005804027038600058,2,neg
3366,3366,พ่น,0.0005804027038600058,1,neg
3367,3367,หรือ ดู,0.0005804027038600058,2,neg
3368,3368,ไม่ ก๊อ,0.0005804027038600058,2,neg
3369,3369,ยับ,0.0005804027038600058,1,neg
3370,3370,พอ ช่วง,0.0005804027038600058,2,neg
3371,3371,ตั้งค่า อธิบาย,0.0005804027038600058,2,neg
3372,3372,คอร์ส โค้ด,0.0005804027038600058,2,neg
3373,3373,deployment,0.0005804027038600058,1,neg
3374,3374,อธิบาย ที่มา,0.0005804027038600058,2,neg
3375,3375,อธิบาย นิดหนึ่ง,0.0005804027038600058,2,neg
3376,3376,ดู เลย,0.0005804027038600058,2,neg
3377,3377,เกริ่น เรื่อง,0.0005804027038600058,2,neg
3378,3378,กว่า go,0.0005804027038600058,2,neg
3379,3379,มากขึ้น ช่วงแรก,0.0005804027038600058,2,neg
3380,3380,มาถึง ก็,0.0005804027038600058,2,neg
3381,3381,โค้ด ค่อนข้าง,0.0005804027038600058,2,neg
3382,3382,go fundamentals,0.0005804027038600058,2,neg
3383,3383,ยัง ดี,0.0005804027038600058,2,neg
3384,3384,ดี สำคัญ,0.0005804027038600058,2,neg
3385,3385,เรื่อง docker,0.0005804027038600058,2,neg
3386,3386,fundamentals เพราะ,0.0005804027038600058,2,neg
3387,3387,ช่วงแรก แต่,0.0005804027038600058,2,neg
3388,3388,สอน ติดตั้ง,0.0005804027038600058,2,neg
3389,3389,อีกแล้ว,0.0005804027038600058,1,neg
3390,3390,docker นิดหน่อย,0.0005804027038600058,2,neg
3391,3391,อีกแล้ว น่าจะ,0.0005804027038600058,2,neg
3392,3392,ที่มา มากขึ้น,0.0005804027038600058,2,neg
3393,3393,deployment ใส่,0.0005804027038600058,2,neg
3394,3394,กัน,0.0005803834687151827,1,neg
3395,3395,แต่ว่า,0.0005780548485394332,1,neg
3396,3396,ทราบ,0.0005778151204986176,1,neg
3397,3397,แบบ แอบ,0.000577268861562926,2,neg
3398,3398,ของ mobile,0.000577268861562926,2,neg
3399,3399,ใหม่ เริ่ม,0.000577268861562926,2,neg
3400,3400,บ้าง รายละเอียด,0.000577268861562926,2,neg
3401,3401,ควบ คือ,0.000577268861562926,2,neg
3402,3402,ว่า อธิบาย,0.000577268861562926,2,neg
3403,3403,รายละเอียด บางอย่าง,0.000577268861562926,2,neg
3404,3404,มัน รู้สึก,0.000577268861562926,2,neg
3405,3405,feel,0.000577268861562926,1,neg
3406,3406,feel แบบ,0.000577268861562926,2,neg
3407,3407,ะ programming,0.000577268861562926,2,neg
3408,3408,ต้อง อารมณ์,0.000577268861562926,2,neg
3409,3409,แอบ ศึกษา,0.000577268861562926,2,neg
3410,3410,เล็กน้อย ก่อน,0.000577268861562926,2,neg
3411,3411,ทักษา,0.000577268861562926,1,neg
3412,3412,การบ้าน ค่อย,0.000577268861562926,2,neg
3413,3413,ทักษา ะ,0.000577268861562926,2,neg
3414,3414,ทำ คว่ม,0.000577268861562926,2,neg
3415,3415,ลอก การบ้าน,0.000577268861562926,2,neg
3416,3416,พอ ฟัง,0.000577268861562926,2,neg
3417,3417,dev บ้าง,0.000577268861562926,2,neg
3418,3418,บางอย่าง มัน,0.000577268861562926,2,neg
3419,3419,คว่ม,0.000577268861562926,1,neg
3420,3420,คว่ม เข้าใจ,0.000577268861562926,2,neg
3421,3421,0 ไม่,0.000577268861562926,2,neg
3422,3422,programming เลย,0.000577268861562926,2,neg
3423,3423,ลอก,0.000577268861562926,1,neg
3424,3424,ใช้เวลา เรียนรู้,0.000577268861562926,2,neg
3425,3425,นิดนึง feel,0.000577268861562926,2,neg
3426,3426,ควบ,0.000577268861562926,1,neg
3427,3427,ค่อย ทำ,0.000577268861562926,2,neg
3428,3428,ไม่ ทักษา,0.000577268861562926,2,neg
3429,3429,ศึกษา เล็กน้อย,0.000577268861562926,2,neg
3430,3430,แบบ ลอก,0.000577268861562926,2,neg
3431,3431,เข้าใจ ถ้า,0.000577268861562926,2,neg
3432,3432,ถ้า แบบ,0.000577268861562926,2,neg
3433,3433,รู้เรื่อง เข้าใจ,0.000577268861562926,2,neg
3434,3434,ถึง พอ,0.000577268861562926,2,neg
3435,3435,คือ ต้อง,0.000577268861562926,2,neg
3436,3436,mobile dev,0.000577268861562926,2,neg
3437,3437,mobile,0.000577268861562926,1,neg
3438,3438,อธิบาย ควบ,0.000577268861562926,2,neg
3439,3439,เพิ่ม นิดนึง,0.000577268861562926,2,neg
3440,3440,ฟัง รู้เรื่อง,0.000577268861562926,2,neg
3441,3441,อัน,0.0005770110164075262,1,neg
3442,3442,ภาพรวม ได้ดี,0.0005762133076220782,2,neg
3443,3443,มัน common,0.0005762133076220782,2,neg
3444,3444,common sense,0.0005762133076220782,2,neg
3445,3445,ไม่ค่อย สอน,0.0005762133076220782,2,neg
3446,3446,clean,0.0005762133076220782,1,neg
3447,3447,sense,0.0005762133076220782,1,neg
3448,3448,common,0.0005762133076220782,1,neg
3449,3449,ควร เรียน,0.0005746413692985325,2,neg
3450,3450,เ เอ,0.0005729258314164197,2,neg
3451,3451,เอ,0.0005729258314164197,1,neg
3452,3452,ลึก กว่า,0.0005660769345811669,2,neg
3453,3453,ภาษา go,0.0005625779171008359,2,neg
3454,3454,ต้อง ทำความเข้าใจ,0.000560190622848103,2,neg
3455,3455,pdf ด้วย,0.000560190622848103,2,neg
3456,3456,โดยรวม ดี,0.000560190622848103,2,neg
3457,3457,ของ การเขียน,0.000560190622848103,2,neg
3458,3458,เรื่อง สามารถ,0.000560190622848103,2,neg
3459,3459,เป็นตัว,0.000560190622848103,1,neg
3460,3460,กลับมา อ่าน,0.000560190622848103,2,neg
3461,3461,สามารถ กลับมา,0.000560190622848103,2,neg
3462,3462,ที่ว่า,0.0005572537527636301,1,neg
3463,3463,คือ คำถาม,0.0005572537527636301,2,neg
3464,3464,พาร์ท ท้าย,0.0005572537527636301,2,neg
3465,3465,เหมาะ กว่า,0.0005572537527636301,2,neg
3466,3466,กว่า อย่าง,0.0005572537527636301,2,neg
3467,3467,อย่าง คำถาม,0.0005572537527636301,2,neg
3468,3468,กว้าง เกิน,0.0005572537527636301,2,neg
3469,3469,ที่ว่า เรา,0.0005572537527636301,2,neg
3470,3470,ผู้ตอบ รู้สึก,0.0005572537527636301,2,neg
3471,3471,ผู้ตอบ,0.0005572537527636301,1,neg
3472,3472,วัสดุ,0.0005572537527636301,1,neg
